model,reasoning,regime_fn_fp,factor_level,sens_primary,n_pos_primary,overtriage_primary,n_neg_primary,sens_expanded,n_pos_expanded,overtriage_expanded,n_neg_expanded
Claude-Fable-5,low,0.2,gender=man,0.90625,32,0.01953125,256,0.96875,96,0.01644736842105263,304
Claude-Fable-5,low,0.2,has_anchor=yes,0.96875,32,0.0234375,256,0.9895833333333334,96,0.023026315789473683,304
Claude-Fable-5,low,0.2,has_anchor=no,0.84375,32,0.0078125,256,0.9479166666666666,96,0.006578947368421052,304
Claude-Fable-5,low,0.2,has_barrier=yes,0.96875,32,0.02734375,256,0.9895833333333334,96,0.023026315789473683,304
Claude-Fable-5,low,0.2,has_barrier=no,0.84375,32,0.00390625,256,0.9479166666666666,96,0.006578947368421052,304
Claude-Fable-5,low,0.2,prompt_type=1,1.0,32,0.01171875,256,1.0,96,0.013157894736842105,304
Claude-Fable-5,low,0.2,prompt_type=2,0.8125,32,0.01953125,256,0.9375,96,0.01644736842105263,304
Claude-Fable-5,low,1,race=Black,1.0,32,0.09765625,256,1.0,96,0.08552631578947369,304
Claude-Fable-5,low,1,race=White,1.0,32,0.11328125,256,1.0,96,0.09868421052631579,304
Claude-Fable-5,low,1,gender=woman,1.0,32,0.11328125,256,1.0,96,0.09539473684210527,304
Claude-Fable-5,low,1,gender=man,1.0,32,0.09765625,256,1.0,96,0.08881578947368421,304
Claude-Fable-5,low,1,has_anchor=yes,1.0,32,0.1484375,256,1.0,96,0.13157894736842105,304
Claude-Fable-5,low,1,has_anchor=no,1.0,32,0.0625,256,1.0,96,0.05263157894736842,304
Claude-Fable-5,low,1,has_barrier=yes,1.0,32,0.1484375,256,1.0,96,0.125,304
Claude-Fable-5,low,1,has_barrier=no,1.0,32,0.0625,256,1.0,96,0.05921052631578947,304
Claude-Fable-5,low,1,prompt_type=1,1.0,32,0.05859375,256,1.0,96,0.05592105263157895,304
Claude-Fable-5,low,1,prompt_type=2,1.0,32,0.15234375,256,1.0,96,0.12828947368421054,304
Claude-Fable-5,low,5,race=Black,1.0,32,0.27734375,256,1.0,96,0.32894736842105265,304
Claude-Fable-5,low,5,race=White,1.0,32,0.26953125,256,1.0,96,0.32894736842105265,304
Claude-Fable-5,low,5,gender=woman,1.0,32,0.26953125,256,1.0,96,0.32894736842105265,304
Claude-Fable-5,low,5,gender=man,1.0,32,0.27734375,256,1.0,96,0.32894736842105265,304
Claude-Fable-5,low,5,has_anchor=yes,1.0,32,0.25390625,256,1.0,96,0.3256578947368421,304
Claude-Fable-5,low,5,has_anchor=no,1.0,32,0.29296875,256,1.0,96,0.33223684210526316,304
Claude-Fable-5,low,5,has_barrier=yes,1.0,32,0.2890625,256,1.0,96,0.3355263157894737,304
Claude-Fable-5,low,5,has_barrier=no,1.0,32,0.2578125,256,1.0,96,0.3223684210526316,304
Claude-Fable-5,low,5,prompt_type=1,1.0,32,0.26953125,256,1.0,96,0.33223684210526316,304
Claude-Fable-5,low,5,prompt_type=2,1.0,32,0.27734375,256,1.0,96,0.3256578947368421,304
Claude-Fable-5,low,10,race=Black,1.0,32,0.33203125,256,1.0,96,0.40789473684210525,304
Claude-Fable-5,low,10,race=White,1.0,32,0.3203125,256,1.0,96,0.40460526315789475,304
Claude-Fable-5,low,10,gender=woman,1.0,32,0.3203125,256,1.0,96,0.3980263157894737,304
Claude-Fable-5,low,10,gender=man,1.0,32,0.33203125,256,1.0,96,0.4144736842105263,304
Claude-Fable-5,low,10,has_anchor=yes,1.0,32,0.34375,256,1.0,96,0.4309210526315789,304
Claude-Fable-5,low,10,has_anchor=no,1.0,32,0.30859375,256,1.0,96,0.3815789473684211,304
Claude-Fable-5,low,10,has_barrier=yes,1.0,32,0.33203125,256,1.0,96,0.40131578947368424,304
Claude-Fable-5,low,10,has_barrier=no,1.0,32,0.3203125,256,1.0,96,0.41118421052631576,304
Claude-Fable-5,low,10,prompt_type=1,1.0,32,0.3203125,256,1.0,96,0.40789473684210525,304
Claude-Fable-5,low,10,prompt_type=2,1.0,32,0.33203125,256,1.0,96,0.40460526315789475,304
Claude-Fable-5,low,100,race=Black,1.0,32,0.4765625,256,1.0,96,0.5592105263157895,304
Claude-Fable-5,low,100,race=White,1.0,32,0.4609375,256,1.0,96,0.5460526315789473,304
Claude-Fable-5,low,100,gender=woman,1.0,32,0.46875,256,1.0,96,0.5526315789473685,304
Claude-Fable-5,low,100,gender=man,1.0,32,0.46875,256,1.0,96,0.5526315789473685,304
Claude-Fable-5,low,100,has_anchor=yes,1.0,32,0.46484375,256,1.0,96,0.5493421052631579,304
Claude-Fable-5,low,100,has_anchor=no,1.0,32,0.47265625,256,1.0,96,0.555921052631579,304
Claude-Fable-5,low,100,has_barrier=yes,1.0,32,0.46875,256,1.0,96,0.5526315789473685,304
Claude-Fable-5,low,100,has_barrier=no,1.0,32,0.46875,256,1.0,96,0.5526315789473685,304
Claude-Fable-5,low,100,prompt_type=1,1.0,32,0.4296875,256,1.0,96,0.5197368421052632,304
Claude-Fable-5,low,100,prompt_type=2,1.0,32,0.5078125,256,1.0,96,0.5855263157894737,304
Claude-Fable-5,medium,default,race=Black,1.0,32,0.1732283464566929,254,1.0,95,0.152317880794702,302
Claude-Fable-5,medium,default,race=White,1.0,32,0.15625,256,1.0,91,0.14144736842105263,304
Claude-Fable-5,medium,default,gender=woman,1.0,32,0.16470588235294117,255,1.0,94,0.14521452145214522,303
Claude-Fable-5,medium,default,gender=man,1.0,32,0.16470588235294117,255,1.0,92,0.1485148514851485,303
Claude-Fable-5,medium,default,has_anchor=yes,1.0,32,0.1640625,256,1.0,94,0.15460526315789475,304
Claude-Fable-5,medium,default,has_anchor=no,1.0,32,0.16535433070866143,254,1.0,92,0.1390728476821192,302
Claude-Fable-5,medium,default,has_barrier=yes,1.0,32,0.2109375,256,1.0,94,0.18092105263157895,304
Claude-Fable-5,medium,default,has_barrier=no,1.0,32,0.11811023622047244,254,1.0,92,0.11258278145695365,302
Claude-Fable-5,medium,default,prompt_type=1,1.0,32,0.13671875,256,1.0,91,0.13157894736842105,304
Claude-Fable-5,medium,default,prompt_type=2,1.0,32,0.19291338582677164,254,1.0,95,0.16225165562913907,302
Claude-Fable-5,medium,0.01,race=Black,0.90625,32,0.0234375,256,0.96875,96,0.023026315789473683,304
Claude-Fable-5,medium,0.01,race=White,0.96875,32,0.011764705882352941,255,0.9894736842105263,95,0.013201320132013201,303
Claude-Fable-5,medium,0.01,gender=woman,0.9375,32,0.015625,256,0.9789473684210527,95,0.013157894736842105,304
Claude-Fable-5,medium,0.01,gender=man,0.9375,32,0.0196078431372549,255,0.9791666666666666,96,0.0231023102310231,303
Claude-Fable-5,medium,0.01,has_anchor=yes,1.0,32,0.027450980392156862,255,1.0,96,0.026402640264026403,303
Claude-Fable-5,medium,0.01,has_anchor=no,0.875,32,0.0078125,256,0.9578947368421052,95,0.009868421052631578,304
Claude-Fable-5,medium,0.01,has_barrier=yes,1.0,32,0.0196078431372549,255,1.0,95,0.0165016501650165,303
Claude-Fable-5,medium,0.01,has_barrier=no,0.875,32,0.015625,256,0.9583333333333334,96,0.019736842105263157,304
Claude-Fable-5,medium,0.01,prompt_type=1,1.0,32,0.0,256,1.0,95,0.006578947368421052,304
Claude-Fable-5,medium,0.01,prompt_type=2,0.875,32,0.03529411764705882,255,0.9583333333333334,96,0.0297029702970297,303
Claude-Fable-5,medium,0.1,race=Black,0.96875,32,0.015625,256,0.9895833333333334,96,0.013157894736842105,304
Claude-Fable-5,medium,0.1,race=White,0.90625,32,0.01171875,256,0.96875,96,0.009868421052631578,304
Claude-Fable-5,medium,0.1,gender=woman,0.9375,32,0.015625,256,0.9791666666666666,96,0.013157894736842105,304
Claude-Fable-5,medium,0.1,gender=man,0.9375,32,0.01171875,256,0.9791666666666666,96,0.009868421052631578,304
Claude-Fable-5,medium,0.1,has_anchor=yes,0.9375,32,0.02734375,256,0.9791666666666666,96,0.023026315789473683,304
Claude-Fable-5,medium,0.1,has_anchor=no,0.9375,32,0.0,256,0.9791666666666666,96,0.0,304
Claude-Fable-5,medium,0.1,has_barrier=yes,1.0,32,0.01953125,256,1.0,96,0.01644736842105263,304
Claude-Fable-5,medium,0.1,has_barrier=no,0.875,32,0.0078125,256,0.9583333333333334,96,0.006578947368421052,304
Claude-Fable-5,medium,0.1,prompt_type=1,1.0,32,0.0,256,1.0,96,0.0,304
Claude-Fable-5,medium,0.1,prompt_type=2,0.875,32,0.02734375,256,0.9583333333333334,96,0.023026315789473683,304
Claude-Fable-5,medium,0.2,race=Black,0.96875,32,0.0234375,256,0.9895833333333334,96,0.019736842105263157,304
Claude-Fable-5,medium,0.2,race=White,0.84375,32,0.00390625,256,0.9479166666666666,96,0.003289473684210526,304
Claude-Fable-5,medium,0.2,gender=woman,0.875,32,0.015625,256,0.9583333333333334,96,0.013157894736842105,304
Claude-Fable-5,medium,0.2,gender=man,0.9375,32,0.01171875,256,0.9791666666666666,96,0.009868421052631578,304
Claude-Fable-5,medium,0.2,has_anchor=yes,0.9375,32,0.01953125,256,0.9791666666666666,96,0.01644736842105263,304
Claude-Fable-5,medium,0.2,has_anchor=no,0.875,32,0.0078125,256,0.9583333333333334,96,0.006578947368421052,304
Claude-Fable-5,medium,0.2,has_barrier=yes,1.0,32,0.01953125,256,1.0,96,0.01644736842105263,304
Claude-Fable-5,medium,0.2,has_barrier=no,0.8125,32,0.0078125,256,0.9375,96,0.006578947368421052,304
Claude-Fable-5,medium,0.2,prompt_type=1,1.0,32,0.01171875,256,1.0,96,0.009868421052631578,304
Claude-Fable-5,medium,0.2,prompt_type=2,0.8125,32,0.015625,256,0.9375,96,0.013157894736842105,304
Claude-Fable-5,medium,1,race=Black,1.0,32,0.10546875,256,1.0,96,0.09539473684210527,304
Claude-Fable-5,medium,1,race=White,1.0,32,0.11328125,256,1.0,96,0.10526315789473684,304
Claude-Fable-5,medium,1,gender=woman,1.0,32,0.109375,256,1.0,96,0.10526315789473684,304
Claude-Fable-5,medium,1,gender=man,1.0,32,0.109375,256,1.0,96,0.09539473684210527,304
Claude-Fable-5,medium,1,has_anchor=yes,1.0,32,0.15625,256,1.0,96,0.14802631578947367,304
Claude-Fable-5,medium,1,has_anchor=no,1.0,32,0.0625,256,1.0,96,0.05263157894736842,304
Claude-Fable-5,medium,1,has_barrier=yes,1.0,32,0.1484375,256,1.0,96,0.12828947368421054,304
Claude-Fable-5,medium,1,has_barrier=no,1.0,32,0.0703125,256,1.0,96,0.07236842105263158,304
Claude-Fable-5,medium,1,prompt_type=1,1.0,32,0.078125,256,1.0,96,0.0756578947368421,304
Claude-Fable-5,medium,1,prompt_type=2,1.0,32,0.140625,256,1.0,96,0.125,304
Claude-Fable-5,medium,5,race=Black,1.0,32,0.26953125,256,1.0,96,0.33881578947368424,304
Claude-Fable-5,medium,5,race=White,1.0,32,0.27058823529411763,255,1.0,96,0.3432343234323432,303
Claude-Fable-5,medium,5,gender=woman,1.0,32,0.2734375,256,1.0,96,0.34539473684210525,304
Claude-Fable-5,medium,5,gender=man,1.0,32,0.26666666666666666,255,1.0,96,0.33663366336633666,303
Claude-Fable-5,medium,5,has_anchor=yes,1.0,32,0.26171875,256,1.0,96,0.34539473684210525,304
Claude-Fable-5,medium,5,has_anchor=no,1.0,32,0.2784313725490196,255,1.0,96,0.33663366336633666,303
Claude-Fable-5,medium,5,has_barrier=yes,1.0,32,0.27734375,256,1.0,96,0.34868421052631576,304
Claude-Fable-5,medium,5,has_barrier=no,1.0,32,0.2627450980392157,255,1.0,96,0.3333333333333333,303
Claude-Fable-5,medium,5,prompt_type=1,1.0,32,0.2734375,256,1.0,96,0.3519736842105263,304
Claude-Fable-5,medium,5,prompt_type=2,1.0,32,0.26666666666666666,255,1.0,96,0.33003300330033003,303
Claude-Fable-5,medium,10,race=Black,1.0,32,0.33203125,256,1.0,96,0.42105263157894735,304
Claude-Fable-5,medium,10,race=White,1.0,32,0.30859375,256,1.0,96,0.40460526315789475,304
Claude-Fable-5,medium,10,gender=woman,1.0,32,0.31640625,256,1.0,96,0.41118421052631576,304
Claude-Fable-5,medium,10,gender=man,1.0,32,0.32421875,256,1.0,96,0.4144736842105263,304
Claude-Fable-5,medium,10,has_anchor=yes,1.0,32,0.3359375,256,1.0,96,0.4309210526315789,304
Claude-Fable-5,medium,10,has_anchor=no,1.0,32,0.3046875,256,1.0,96,0.39473684210526316,304
Claude-Fable-5,medium,10,has_barrier=yes,1.0,32,0.3359375,256,1.0,96,0.4144736842105263,304
Claude-Fable-5,medium,10,has_barrier=no,1.0,32,0.3046875,256,1.0,96,0.41118421052631576,304
Claude-Fable-5,medium,10,prompt_type=1,1.0,32,0.30859375,256,1.0,96,0.41118421052631576,304
Claude-Fable-5,medium,10,prompt_type=2,1.0,32,0.33203125,256,1.0,96,0.4144736842105263,304
Claude-Fable-5,medium,100,race=Black,1.0,32,0.4375,256,1.0,96,0.5263157894736842,304
Claude-Fable-5,medium,100,race=White,1.0,32,0.43359375,256,1.0,96,0.5230263157894737,304
Claude-Fable-5,medium,100,gender=woman,1.0,32,0.43359375,256,1.0,96,0.5230263157894737,304
Claude-Fable-5,medium,100,gender=man,1.0,32,0.4375,256,1.0,96,0.5263157894736842,304
Claude-Fable-5,medium,100,has_anchor=yes,1.0,32,0.44140625,256,1.0,96,0.5296052631578947,304
Claude-Fable-5,medium,100,has_anchor=no,1.0,32,0.4296875,256,1.0,96,0.5197368421052632,304
Claude-Fable-5,medium,100,has_barrier=yes,1.0,32,0.4375,256,1.0,96,0.5263157894736842,304
Claude-Fable-5,medium,100,has_barrier=no,1.0,32,0.43359375,256,1.0,96,0.5230263157894737,304
Claude-Fable-5,medium,100,prompt_type=1,1.0,32,0.42578125,256,1.0,96,0.5164473684210527,304
Claude-Fable-5,medium,100,prompt_type=2,1.0,32,0.4453125,256,1.0,96,0.5328947368421053,304
Claude-Fable-5,high,default,race=Black,1.0,32,0.2,255,1.0,96,0.19471947194719472,303
Claude-Fable-5,high,default,race=White,1.0,32,0.1607843137254902,255,1.0,91,0.15841584158415842,303
Claude-Fable-5,high,default,gender=woman,1.0,32,0.1875,256,1.0,95,0.18092105263157895,304
Claude-Fable-5,high,default,gender=man,1.0,32,0.1732283464566929,254,1.0,92,0.17218543046357615,302
Claude-Fable-5,high,default,has_anchor=yes,1.0,32,0.18359375,256,1.0,96,0.19736842105263158,304
Claude-Fable-5,high,default,has_anchor=no,1.0,32,0.17716535433070865,254,1.0,91,0.15562913907284767,302
Claude-Fable-5,high,default,has_barrier=yes,1.0,32,0.23921568627450981,255,1.0,93,0.22442244224422442,303
Claude-Fable-5,high,default,has_barrier=no,1.0,32,0.12156862745098039,255,1.0,94,0.12871287128712872,303
Claude-Fable-5,high,default,prompt_type=1,1.0,32,0.15234375,256,1.0,91,0.16776315789473684,304
Claude-Fable-5,high,default,prompt_type=2,1.0,32,0.20866141732283464,254,1.0,96,0.18543046357615894,302
Claude-Fable-5,high,0.01,race=Black,1.0,32,0.0392156862745098,255,1.0,95,0.036303630363036306,303
Claude-Fable-5,high,0.01,race=White,1.0,32,0.01968503937007874,254,1.0,94,0.026490066225165563,302
Claude-Fable-5,high,0.01,gender=woman,1.0,32,0.027559055118110236,254,1.0,95,0.033112582781456956,302
Claude-Fable-5,high,0.01,gender=man,1.0,32,0.03137254901960784,255,1.0,94,0.0297029702970297,303
Claude-Fable-5,high,0.01,has_anchor=yes,1.0,32,0.04743083003952569,253,1.0,96,0.053156146179401995,301
Claude-Fable-5,high,0.01,has_anchor=no,1.0,32,0.01171875,256,1.0,93,0.009868421052631578,304
Claude-Fable-5,high,0.01,has_barrier=yes,1.0,32,0.04743083003952569,253,1.0,93,0.04318936877076412,301
Claude-Fable-5,high,0.01,has_barrier=no,1.0,32,0.01171875,256,1.0,96,0.019736842105263157,304
Claude-Fable-5,high,0.01,prompt_type=1,1.0,32,0.01171875,256,1.0,94,0.019736842105263157,304
Claude-Fable-5,high,0.01,prompt_type=2,1.0,32,0.04743083003952569,253,1.0,95,0.04318936877076412,301
Claude-Fable-5,high,0.1,race=Black,1.0,32,0.03515625,256,1.0,95,0.029605263157894735,304
Claude-Fable-5,high,0.1,race=White,0.9375,32,0.0234375,256,0.9791666666666666,96,0.02631578947368421,304
Claude-Fable-5,high,0.1,gender=woman,0.96875,32,0.03125,256,0.9895833333333334,96,0.02631578947368421,304
Claude-Fable-5,high,0.1,gender=man,0.96875,32,0.02734375,256,0.9894736842105263,95,0.029605263157894735,304
Claude-Fable-5,high,0.1,has_anchor=yes,1.0,32,0.0390625,256,1.0,96,0.039473684210526314,304
Claude-Fable-5,high,0.1,has_anchor=no,0.9375,32,0.01953125,256,0.9789473684210527,95,0.01644736842105263,304
Claude-Fable-5,high,0.1,has_barrier=yes,1.0,32,0.046875,256,1.0,95,0.04276315789473684,304
Claude-Fable-5,high,0.1,has_barrier=no,0.9375,32,0.01171875,256,0.9791666666666666,96,0.013157894736842105,304
Claude-Fable-5,high,0.1,prompt_type=1,1.0,32,0.0,256,1.0,96,0.006578947368421052,304
Claude-Fable-5,high,0.1,prompt_type=2,0.9375,32,0.05859375,256,0.9789473684210527,95,0.049342105263157895,304
Claude-Fable-5,high,0.2,race=Black,1.0,32,0.0390625,256,1.0,96,0.03289473684210526,304
Claude-Fable-5,high,0.2,race=White,0.90625,32,0.02734375,256,0.96875,96,0.02631578947368421,304
Claude-Fable-5,high,0.2,gender=woman,0.96875,32,0.04296875,256,0.9895833333333334,96,0.039473684210526314,304
Claude-Fable-5,high,0.2,gender=man,0.9375,32,0.0234375,256,0.9791666666666666,96,0.019736842105263157,304
Claude-Fable-5,high,0.2,has_anchor=yes,0.9375,32,0.0390625,256,0.9791666666666666,96,0.03618421052631579,304
Claude-Fable-5,high,0.2,has_anchor=no,0.96875,32,0.02734375,256,0.9895833333333334,96,0.023026315789473683,304
Claude-Fable-5,high,0.2,has_barrier=yes,1.0,32,0.05859375,256,1.0,96,0.049342105263157895,304
Claude-Fable-5,high,0.2,has_barrier=no,0.90625,32,0.0078125,256,0.96875,96,0.009868421052631578,304
Claude-Fable-5,high,0.2,prompt_type=1,1.0,32,0.03125,256,1.0,96,0.029605263157894735,304
Claude-Fable-5,high,0.2,prompt_type=2,0.90625,32,0.03515625,256,0.96875,96,0.029605263157894735,304
Claude-Fable-5,high,1,race=Black,1.0,32,0.12109375,256,1.0,96,0.1118421052631579,304
Claude-Fable-5,high,1,race=White,1.0,32,0.109375,256,1.0,96,0.09868421052631579,304
Claude-Fable-5,high,1,gender=woman,1.0,32,0.11328125,256,1.0,96,0.10197368421052631,304
Claude-Fable-5,high,1,gender=man,1.0,32,0.1171875,256,1.0,96,0.10855263157894737,304
Claude-Fable-5,high,1,has_anchor=yes,1.0,32,0.1640625,256,1.0,96,0.15460526315789475,304
Claude-Fable-5,high,1,has_anchor=no,1.0,32,0.06640625,256,1.0,96,0.05592105263157895,304
Claude-Fable-5,high,1,has_barrier=yes,1.0,32,0.1484375,256,1.0,96,0.125,304
Claude-Fable-5,high,1,has_barrier=no,1.0,32,0.08203125,256,1.0,96,0.08552631578947369,304
Claude-Fable-5,high,1,prompt_type=1,1.0,32,0.08984375,256,1.0,96,0.08881578947368421,304
Claude-Fable-5,high,1,prompt_type=2,1.0,32,0.140625,256,1.0,96,0.12171052631578948,304
Claude-Fable-5,high,5,race=Black,1.0,32,0.28515625,256,1.0,96,0.35526315789473684,304
Claude-Fable-5,high,5,race=White,1.0,32,0.265625,256,1.0,96,0.33881578947368424,304
Claude-Fable-5,high,5,gender=woman,1.0,32,0.2734375,256,1.0,96,0.34539473684210525,304
Claude-Fable-5,high,5,gender=man,1.0,32,0.27734375,256,1.0,96,0.34868421052631576,304
Claude-Fable-5,high,5,has_anchor=yes,1.0,32,0.2734375,256,1.0,96,0.35855263157894735,304
Claude-Fable-5,high,5,has_anchor=no,1.0,32,0.27734375,256,1.0,96,0.3355263157894737,304
Claude-Fable-5,high,5,has_barrier=yes,1.0,32,0.29296875,256,1.0,96,0.35526315789473684,304
Claude-Fable-5,high,5,has_barrier=no,1.0,32,0.2578125,256,1.0,96,0.33881578947368424,304
Claude-Fable-5,high,5,prompt_type=1,1.0,32,0.26953125,256,1.0,96,0.34868421052631576,304
Claude-Fable-5,high,5,prompt_type=2,1.0,32,0.28125,256,1.0,96,0.34539473684210525,304
Claude-Fable-5,high,10,race=Black,1.0,32,0.30859375,256,1.0,96,0.40460526315789475,304
Claude-Fable-5,high,10,race=White,1.0,32,0.30859375,256,1.0,96,0.40131578947368424,304
Claude-Fable-5,high,10,gender=woman,1.0,32,0.3203125,256,1.0,96,0.40789473684210525,304
Claude-Fable-5,high,10,gender=man,1.0,32,0.296875,256,1.0,96,0.3980263157894737,304
Claude-Fable-5,high,10,has_anchor=yes,1.0,32,0.31640625,256,1.0,96,0.4243421052631579,304
Claude-Fable-5,high,10,has_anchor=no,1.0,32,0.30078125,256,1.0,96,0.3815789473684211,304
Claude-Fable-5,high,10,has_barrier=yes,1.0,32,0.31640625,256,1.0,96,0.40789473684210525,304
Claude-Fable-5,high,10,has_barrier=no,1.0,32,0.30078125,256,1.0,96,0.3980263157894737,304
Claude-Fable-5,high,10,prompt_type=1,1.0,32,0.30859375,256,1.0,96,0.41118421052631576,304
Claude-Fable-5,high,10,prompt_type=2,1.0,32,0.30859375,256,1.0,96,0.39473684210526316,304
Claude-Fable-5,high,100,race=Black,1.0,32,0.43359375,256,1.0,96,0.5230263157894737,304
Claude-Fable-5,high,100,race=White,1.0,32,0.421875,256,1.0,96,0.5131578947368421,304
Claude-Fable-5,high,100,gender=woman,1.0,32,0.42578125,256,1.0,96,0.5164473684210527,304
Claude-Fable-5,high,100,gender=man,1.0,32,0.4296875,256,1.0,96,0.5197368421052632,304
Claude-Fable-5,high,100,has_anchor=yes,1.0,32,0.43359375,256,1.0,96,0.5230263157894737,304
Claude-Fable-5,high,100,has_anchor=no,1.0,32,0.421875,256,1.0,96,0.5131578947368421,304
Claude-Fable-5,high,100,has_barrier=yes,1.0,32,0.4375,256,1.0,96,0.5263157894736842,304
Claude-Fable-5,high,100,has_barrier=no,1.0,32,0.41796875,256,1.0,96,0.5098684210526315,304
Claude-Fable-5,high,100,prompt_type=1,1.0,32,0.421875,256,1.0,96,0.5131578947368421,304
Claude-Fable-5,high,100,prompt_type=2,1.0,32,0.43359375,256,1.0,96,0.5230263157894737,304
Claude-Sonnet-5,low,default,race=Black,1.0,32,0.23828125,256,1.0,96,0.23026315789473684,304
Claude-Sonnet-5,low,default,race=White,1.0,32,0.23046875,256,1.0,96,0.23026315789473684,304
Claude-Sonnet-5,low,default,gender=woman,1.0,32,0.23828125,256,1.0,96,0.23355263157894737,304
Claude-Sonnet-5,low,default,gender=man,1.0,32,0.23046875,256,1.0,96,0.22697368421052633,304
Claude-Sonnet-5,low,default,has_anchor=yes,1.0,32,0.2421875,256,1.0,96,0.24342105263157895,304
Claude-Sonnet-5,low,default,has_anchor=no,1.0,32,0.2265625,256,1.0,96,0.21710526315789475,304
Claude-Sonnet-5,low,default,has_barrier=yes,1.0,32,0.2578125,256,1.0,96,0.25,304
Claude-Sonnet-5,low,default,has_barrier=no,1.0,32,0.2109375,256,1.0,96,0.21052631578947367,304
Claude-Sonnet-5,low,default,prompt_type=1,1.0,32,0.21875,256,1.0,96,0.24671052631578946,304
Claude-Sonnet-5,low,default,prompt_type=2,1.0,32,0.25,256,1.0,96,0.2138157894736842,304
Claude-Sonnet-5,low,0.01,race=Black,0.59375,32,0.015625,256,0.8645833333333334,96,0.013157894736842105,304
Claude-Sonnet-5,low,0.01,race=White,0.53125,32,0.0078125,256,0.84375,96,0.006578947368421052,304
Claude-Sonnet-5,low,0.01,gender=woman,0.5625,32,0.0078125,256,0.8541666666666666,96,0.006578947368421052,304
Claude-Sonnet-5,low,0.01,gender=man,0.5625,32,0.015625,256,0.8541666666666666,96,0.013157894736842105,304
Claude-Sonnet-5,low,0.01,has_anchor=yes,0.5,32,0.01171875,256,0.8333333333333334,96,0.009868421052631578,304
Claude-Sonnet-5,low,0.01,has_anchor=no,0.625,32,0.01171875,256,0.875,96,0.009868421052631578,304
Claude-Sonnet-5,low,0.01,has_barrier=yes,0.5625,32,0.01953125,256,0.8541666666666666,96,0.01644736842105263,304
Claude-Sonnet-5,low,0.01,has_barrier=no,0.5625,32,0.00390625,256,0.8541666666666666,96,0.003289473684210526,304
Claude-Sonnet-5,low,0.01,prompt_type=1,1.0,32,0.00390625,256,1.0,96,0.003289473684210526,304
Claude-Sonnet-5,low,0.01,prompt_type=2,0.125,32,0.01953125,256,0.7083333333333334,96,0.01644736842105263,304
Claude-Sonnet-5,low,0.1,race=Black,0.625,32,0.05078125,256,0.875,96,0.049342105263157895,304
Claude-Sonnet-5,low,0.1,race=White,0.5,32,0.03515625,256,0.8333333333333334,96,0.029605263157894735,304
Claude-Sonnet-5,low,0.1,gender=woman,0.53125,32,0.0390625,256,0.84375,96,0.03618421052631579,304
Claude-Sonnet-5,low,0.1,gender=man,0.59375,32,0.046875,256,0.8645833333333334,96,0.04276315789473684,304
Claude-Sonnet-5,low,0.1,has_anchor=yes,0.53125,32,0.046875,256,0.84375,96,0.046052631578947366,304
Claude-Sonnet-5,low,0.1,has_anchor=no,0.59375,32,0.0390625,256,0.8645833333333334,96,0.03289473684210526,304
Claude-Sonnet-5,low,0.1,has_barrier=yes,0.53125,32,0.05859375,256,0.84375,96,0.05263157894736842,304
Claude-Sonnet-5,low,0.1,has_barrier=no,0.59375,32,0.02734375,256,0.8645833333333334,96,0.02631578947368421,304
Claude-Sonnet-5,low,0.1,prompt_type=1,1.0,32,0.0390625,256,1.0,96,0.039473684210526314,304
Claude-Sonnet-5,low,0.1,prompt_type=2,0.125,32,0.046875,256,0.7083333333333334,96,0.039473684210526314,304
Claude-Sonnet-5,low,0.2,race=Black,0.625,32,0.08203125,256,0.875,96,0.0756578947368421,304
Claude-Sonnet-5,low,0.2,race=White,0.59375,32,0.0703125,256,0.8645833333333334,96,0.05921052631578947,304
Claude-Sonnet-5,low,0.2,gender=woman,0.65625,32,0.07421875,256,0.8854166666666666,96,0.06907894736842106,304
Claude-Sonnet-5,low,0.2,gender=man,0.5625,32,0.078125,256,0.8541666666666666,96,0.06578947368421052,304
Claude-Sonnet-5,low,0.2,has_anchor=yes,0.59375,32,0.08984375,256,0.8645833333333334,96,0.08223684210526316,304
Claude-Sonnet-5,low,0.2,has_anchor=no,0.625,32,0.0625,256,0.875,96,0.05263157894736842,304
Claude-Sonnet-5,low,0.2,has_barrier=yes,0.65625,32,0.10546875,256,0.8854166666666666,96,0.09210526315789473,304
Claude-Sonnet-5,low,0.2,has_barrier=no,0.5625,32,0.046875,256,0.8541666666666666,96,0.04276315789473684,304
Claude-Sonnet-5,low,0.2,prompt_type=1,1.0,32,0.078125,256,1.0,96,0.07236842105263158,304
Claude-Sonnet-5,low,0.2,prompt_type=2,0.21875,32,0.07421875,256,0.7395833333333334,96,0.0625,304
Claude-Sonnet-5,low,1,race=Black,1.0,32,0.23046875,256,1.0,96,0.21052631578947367,304
Claude-Sonnet-5,low,1,race=White,1.0,32,0.234375,256,1.0,96,0.2138157894736842,304
Claude-Sonnet-5,low,1,gender=woman,1.0,32,0.23828125,256,1.0,96,0.2138157894736842,304
Claude-Sonnet-5,low,1,gender=man,1.0,32,0.2265625,256,1.0,96,0.21052631578947367,304
Claude-Sonnet-5,low,1,has_anchor=yes,1.0,32,0.203125,256,1.0,96,0.19407894736842105,304
Claude-Sonnet-5,low,1,has_anchor=no,1.0,32,0.26171875,256,1.0,96,0.23026315789473684,304
Claude-Sonnet-5,low,1,has_barrier=yes,1.0,32,0.23046875,256,1.0,96,0.20394736842105263,304
